date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2021-06-01 12:10:00+00:00,-1.007720947265625,385.3965729444552,20.500356740855374,9.489013671875,114.025390625,7.958251953125,110.548828125,378.65625,349.8565424945616,8274.926936403486,1533.1875
2021-06-01 22:00:00+00:00,-0.292449951171875,386.0625,20.58349609375,8.9169921875,116.09260925642684,7.909175528603658,107.83011295891798,378.65301693927125,355.1015625,7502.125,1512.78125
2021-06-02 13:10:00+00:00,0.892730712890625,380.9800380388279,20.88720703125,10.2451171875,120.33203125,7.159310141760595,111.49609375,374.484375,382.359375,8372.5,1545.21875
2021-06-02 22:30:00+00:00,-0.2970199584960937,381.453125,20.876953125,10.00439453125,119.02709226428566,7.176025390625,101.73973613424694,375.5772595349733,378.001491321996,8645.934227282616,1502.5689446691906
2021-06-03 23:00:00+00:00,0.2185096740722656,387.3376558907885,20.80419921875,9.8720703125,113.869140625,7.25244140625,98.51171875,380.6171875,354.8125,7684.367063599175,1598.493239223461
2021-06-04 13:40:00+00:00,0.8458709716796875,389.3515625,20.50830078125,9.613037109375,112.6636098846378,7.2542724609375,96.03898043378496,382.2412035338368,336.7548641725351,7673.0,1500.125
2021-06-04 21:00:00+00:00,1.286834716796875,389.8775899930042,20.505663676706355,9.188232421875,112.408203125,7.266357421875,89.52734375,383.4453125,339.90625,7877.25,1475.03125
2021-06-05 12:20:00+00:00,2.18115234375,386.8828125,20.7490234375,9.873779296875,113.31077333456324,8.159143765032677,101.89882258926632,380.9746178754117,351.0643234497546,8014.071476192262,1596.4124009974448
2021-06-05 22:50:00+00:00,2.17620849609375,388.8203125,20.77880859375,9.62485314051937,111.30779056984277,8.177490234375,89.011152988179,382.8359375,351.07731245525275,8051.833603448748,1511.75
2021-06-06 22:50:00+00:00,2.575927734375,387.3835867645584,20.80908203125,9.2451171875,111.400390625,8.188955158389216,87.896484375,380.2109375,367.9811644047344,8344.5,1426.90625
